Airline,Departure_Airport,Arrival_Airport,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Route,route_avg_passengers,route_avg_purchase_lead,route_avg_length_of_stay,route_prop_extra_baggage,route_prop_preferred_seat,route_prop_in_flight_meals,route_booking_conversion_rate,Departure_Month,Departure_DayOfWeek,Departure_Hour,Is_Weekend,Route_Freq
4,1,1,229,2,1089,405.53,24,0,2,0,0,0,3,3,10.0,12.0,105,0,0,2,9,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,4,2,0,0.015
3,7,7,125,2,1171,348.43,44,1,0,2,0,2,0,1,6.8,13.0,2,0,1,1,63,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,5,0,0.0153
4,2,0,224,2,1169,300.58,44,0,2,0,1,1,0,1,4.0,3.0,70,0,0,1,16,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,1,13,0,0.0141
3,5,1,239,1,1918,227.76,43,1,1,1,1,0,1,1,8.9,5.0,34,0,0,2,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,6,3,1,0.0152
3,0,4,188,2,1341,441.9,41,1,2,0,1,0,0,1,9.4,7.0,91,0,0,1,4,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,2,3,0,0.0151
1,0,3,180,2,1421,433.82,27,0,0,0,0,1,3,0,7.8,13.0,73,0,0,0,3,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,0,22,0,0.0149
4,6,6,138,2,1146,281.37,21,0,0,2,1,0,3,1,7.6,30.0,60,0,0,0,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,4,6,0,0.0139
1,5,3,136,2,1075,358.22,72,0,0,2,3,0,3,2,5.8,15.0,30,0,0,0,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,0,17,0,0.0136
1,7,6,149,2,1384,400.89,32,0,2,1,1,2,1,0,6.6,24.0,80,0,0,2,62,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,20,0,0.0157
2,0,5,230,2,815,421.47,75,0,2,0,1,1,1,3,7.9,9.0,88,0,1,1,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,3,0,0,0.0169
3,2,3,200,1,1254,438.69,52,0,1,2,1,2,3,0,5.4,7.0,89,0,0,2,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,2,23,0,0.0155
0,1,1,157,2,1072,118.65,50,0,2,2,1,1,3,0,6.4,10.0,117,0,0,1,9,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,5,21,1,0.015
4,6,1,242,2,1049,254.47,35,0,1,0,0,1,2,0,7.5,3.0,68,0,1,0,49,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,0,10,0,0.015
0,0,4,196,2,962,255.67,77,0,1,1,1,0,3,1,7.1,21.0,119,0,0,0,4,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,6,21,1,0.0151
4,6,6,155,2,1344,505.07,40,0,0,1,0,0,1,0,10.0,14.0,51,1,0,1,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,7,0,0.0139
2,6,1,185,2,1018,296.76,69,1,2,1,3,0,2,3,10.0,17.0,57,0,0,1,49,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,3,1,0,0.015
0,4,6,152,2,1445,389.01,34,0,2,0,1,2,1,0,8.5,9.0,56,0,0,0,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,5,14,1,0.0155
4,1,5,185,2,609,255.15,59,0,2,0,1,3,1,0,6.3,14.0,79,0,1,0,13,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,3,16,0,0.014
4,1,5,353,1,1016,481.17,34,1,1,0,1,1,1,2,6.7,4.0,12,0,0,1,13,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,7,0,0.014
0,5,5,166,2,1174,395.02,69,0,2,3,3,3,1,2,4.7,1.0,113,0,0,2,45,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,4,11,0,0.0161
3,3,6,84,2,1168,300.09,30,0,2,3,0,2,3,2,7.6,51.0,20,0,0,1,30,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,0,20,0,0.015
1,3,7,243,2,1888,163.27,31,0,2,1,1,0,3,1,9.3,1.0,31,0,0,0,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,5,18,1,0.016
0,3,4,234,2,1268,369.26,21,0,1,2,3,0,3,2,7.2,2.0,50,0,0,2,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,2,2,0,0.0161
0,1,3,111,1,1332,432.16,26,1,2,0,1,1,1,1,10.0,6.0,31,0,0,1,11,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,6,11,1,0.0152
0,7,3,146,2,1417,362.32,79,0,0,0,1,2,1,2,6.5,10.0,82,0,0,1,59,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,2,23,0,0.015
2,1,4,190,2,1633,314.26,54,0,1,0,1,0,3,1,8.0,2.0,26,0,0,0,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,1,17,0,0.0167
0,6,6,352,2,1367,422.38,31,0,1,1,1,2,3,2,9.0,1.0,57,0,0,1,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,0,12,0,0.0139
1,4,2,251,2,1310,561.44,51,1,1,2,1,1,1,0,7.4,10.0,39,0,0,1,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,5,21,1,0.0173
0,2,1,220,2,802,369.87,19,1,1,1,3,0,1,2,7.1,19.0,69,0,0,0,17,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,0,9,0,0.0153
1,6,1,92,2,1642,371.24,44,1,1,1,0,2,3,2,9.8,10.0,94,0,0,1,49,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,5,19,1,0.015
4,1,1,232,2,1093,285.82,34,1,1,0,1,1,1,0,10.0,4.0,71,1,0,2,9,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,1,8,0,0.015
3,0,4,145,2,822,505.06,68,1,1,2,3,1,2,0,7.5,11.0,25,0,1,1,4,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,3,22,0,0.0151
0,0,6,155,2,1093,409.89,20,1,0,0,1,0,1,0,7.2,4.0,14,0,1,1,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,0,8,0,0.0155
3,2,2,138,2,1446,275.52,19,1,2,2,1,1,2,0,6.2,3.0,59,1,0,0,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,8,0,0.0171
3,4,1,209,2,1166,128.83,31,1,2,2,1,0,0,1,5.3,11.0,71,0,0,0,33,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,2,1,0,0.0162
3,6,7,162,2,1354,456.08,30,1,1,0,1,0,3,3,6.6,4.0,115,0,0,2,55,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,0,1,0,0.0155
3,0,2,229,1,1365,234.57,27,0,0,1,1,0,1,3,5.3,3.0,61,1,0,0,2,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,6,1,1,0.0162
1,4,4,151,2,1509,401.44,69,0,2,1,0,0,2,1,5.4,33.0,59,0,0,2,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,23,0,0.0156
2,1,6,120,1,739,384.11,25,0,0,3,1,2,3,1,8.5,15.0,117,0,0,0,14,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,3,1,0,0.0161
0,4,5,265,2,1538,526.83,21,0,1,1,1,2,0,1,5.4,20.0,30,0,0,2,37,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,2,18,0,0.0162
3,5,2,215,2,1363,272.04,64,1,2,1,3,2,0,0,7.4,2.0,1,0,0,0,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,3,0,0.0142
1,3,4,124,2,1425,376.95,62,1,0,0,1,3,3,0,6.2,16.0,92,0,0,0,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,7,1,0.0161
4,1,2,223,2,1424,261.19,51,0,1,3,3,0,0,3,9.3,15.0,85,0,0,0,10,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,4,18,0,0.0162
1,5,7,264,1,965,364.16,73,0,2,1,1,3,3,0,7.0,12.0,10,0,1,2,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,13,0,0.0171
1,1,7,182,2,1416,368.62,18,1,2,0,3,1,1,1,7.8,7.0,48,0,0,0,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,1,9,0,0.0169
2,4,2,164,2,1058,524.27,51,1,2,1,1,0,1,2,5.5,2.0,72,0,0,2,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,22,1,0.0173
0,2,5,190,2,1254,410.02,75,1,2,1,3,0,1,1,7.3,4.0,15,0,0,1,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,1,1,0.0173
1,3,0,139,2,465,353.7,48,0,0,2,1,2,0,0,7.7,15.0,11,0,0,1,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,12,1,0.0158
0,5,0,243,2,1173,217.31,34,1,1,0,1,1,2,2,9.2,5.0,65,1,0,1,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,4,0,0,0.0143
2,5,0,197,2,953,462.19,35,1,2,2,3,1,1,3,8.3,0.0,52,0,1,1,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,6,23,1,0.0143
4,3,1,165,0,1366,336.64,39,1,1,0,1,1,3,0,5.0,14.0,85,0,0,2,25,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,6,5,1,0.0172
1,0,3,139,2,897,461.53,25,1,1,1,3,1,1,3,7.1,9.0,106,0,0,2,3,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,3,19,0,0.0149
4,0,2,249,2,1224,350.42,44,1,1,3,1,1,3,1,3.9,12.0,33,0,0,2,2,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,16,0,0.0162
0,2,6,118,2,1182,324.5,74,1,2,2,1,1,0,2,6.9,5.0,31,0,0,1,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,4,10,0,0.016
3,2,1,216,2,975,380.79,38,0,1,0,1,0,1,1,8.7,8.0,28,0,1,2,17,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,1,1,0,0.0153
0,7,0,137,2,1140,309.2,62,0,1,0,3,1,2,2,9.1,2.0,118,0,0,2,56,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,7,1,0.0152
2,6,2,264,2,1085,257.88,39,1,1,3,1,0,3,2,6.0,4.0,119,0,1,1,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,3,12,0,0.0155
4,5,1,242,2,1539,336.05,35,0,2,1,1,1,1,1,6.3,26.0,38,0,0,2,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,5,16,1,0.0152
2,2,6,132,2,1554,209.18,51,1,2,3,1,0,1,2,6.7,34.0,30,1,0,2,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,4,5,0,0.016
0,1,1,267,2,1214,320.2,60,1,2,3,1,1,1,0,7.1,7.0,56,0,0,1,9,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,6,22,1,0.015
1,0,7,194,1,983,266.33,44,1,2,2,3,1,2,0,8.6,5.0,79,0,0,1,7,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,5,2,1,0.016
1,5,0,121,2,1236,342.99,42,0,2,2,3,0,0,2,6.6,3.0,95,0,0,1,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,4,0,0,0.0143
4,5,1,86,2,1526,423.26,19,0,0,2,1,1,1,0,4.9,6.0,2,0,0,0,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,6,13,1,0.0152
4,0,5,336,0,954,305.7,73,0,2,2,1,2,3,3,4.7,6.0,40,0,0,1,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,4,17,0,0.0169
2,6,5,109,2,1680,310.57,39,1,2,2,1,1,3,3,5.2,13.0,61,0,1,0,53,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,6,10,1,0.0166
2,1,6,332,0,1298,359.15,23,1,1,0,0,0,3,1,6.7,4.0,12,0,0,0,14,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,6,2,1,0.0161
3,2,3,105,2,1508,477.14,62,1,2,3,1,2,2,1,7.4,6.0,85,0,0,2,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,3,5,0,0.0155
0,5,3,167,2,1142,219.92,52,0,1,3,1,1,1,1,6.1,2.0,103,0,0,2,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,1,15,0,0.0136
2,3,3,187,2,1035,373.72,71,1,1,0,1,1,1,1,7.0,0.0,116,0,1,1,27,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,17,0,0.0155
2,2,0,176,1,1741,385.46,45,1,0,0,1,1,0,0,6.0,2.0,26,0,0,0,16,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,3,15,0,0.0141
4,6,6,-17,2,827,427.87,24,0,2,0,1,1,3,1,8.2,25.0,3,0,0,2,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,0,18,0,0.0139
2,0,0,291,2,1416,327.02,48,0,2,0,1,1,1,1,9.8,9.0,91,0,0,0,0,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,11,0,0.0135
2,0,1,197,0,611,484.51,26,0,2,3,1,1,1,1,9.4,17.0,42,0,0,1,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,2,6,0,0.0156
1,6,1,173,2,1096,132.05,54,1,1,0,1,1,2,3,7.7,16.0,61,0,0,2,49,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,0,19,0,0.015
4,2,6,226,2,1008,368.68,36,0,1,0,0,1,3,3,9.5,1.0,36,0,0,1,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,4,15,0,0.016
0,3,1,230,2,583,283.95,54,1,2,0,0,1,2,3,9.8,35.0,92,0,0,2,25,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,3,3,0,0.0172
0,6,1,163,2,1440,405.22,44,1,2,1,1,0,0,1,6.0,7.0,37,0,0,2,49,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,5,8,1,0.015
1,5,6,220,2,1616,378.41,30,0,1,0,3,0,2,1,4.7,7.0,46,0,0,2,46,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,5,6,1,0.016
0,2,4,221,2,1112,236.22,59,0,1,1,3,1,2,2,8.5,3.0,78,0,0,1,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,5,2,1,0.0153
1,4,4,231,2,1112,298.32,54,0,0,1,1,1,1,1,5.5,6.0,32,0,1,0,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,3,20,0,0.0156
4,1,7,213,2,689,278.14,49,0,1,3,3,1,3,2,7.2,7.0,0,0,0,0,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,3,9,0,0.0169
2,2,6,89,2,1057,335.11,76,0,2,1,1,0,2,1,5.7,27.0,69,1,0,1,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,6,15,1,0.016
2,3,1,160,2,1476,438.09,41,0,2,1,0,0,3,2,2.7,10.0,15,0,0,0,25,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,0,22,0,0.0172
4,2,1,147,2,1395,145.52,77,1,2,2,1,1,3,2,6.5,23.0,16,0,1,1,17,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,1,22,0,0.0153
2,7,0,140,2,1171,492.8,23,0,2,0,0,1,1,3,8.5,12.0,81,0,0,2,56,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,2,10,0,0.0152
0,3,0,235,2,1237,232.54,61,1,2,0,1,2,2,1,8.6,5.0,39,0,0,1,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,1,18,0,0.0158
3,3,4,158,2,1117,290.02,38,1,2,1,2,3,3,1,6.6,10.0,106,0,0,0,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,1,15,0,0.0161
3,6,5,198,2,838,362.52,68,1,2,0,0,1,0,2,6.4,20.0,93,0,0,2,53,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,20,1,0.0166
2,4,2,217,2,1208,612.01,78,0,2,1,1,1,1,1,6.8,4.0,117,0,0,2,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,6,6,1,0.0173
2,3,3,127,2,1171,195.79,25,1,1,3,1,0,1,1,5.9,1.0,53,0,0,0,27,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,4,0,0.0155
1,4,0,131,2,1377,302.61,35,1,0,2,3,3,0,0,5.8,2.0,68,0,0,1,32,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,6,7,1,0.0133
4,1,6,111,2,1813,464.48,50,0,1,3,1,1,2,3,7.0,4.0,25,0,0,2,14,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,2,9,0,0.0161
1,7,5,302,2,1201,437.71,27,1,2,0,1,0,2,0,8.0,11.0,68,0,0,1,61,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,6,21,1,0.0155
0,7,1,183,1,812,508.83,47,0,2,0,1,1,2,2,7.4,2.0,45,0,0,0,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,6,6,1,0.015
1,3,7,170,2,1210,318.54,29,1,1,3,1,0,1,2,9.1,5.0,4,0,0,1,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,1,9,0,0.016
2,6,5,175,2,766,375.98,24,1,1,3,1,0,3,2,8.7,3.0,103,0,0,1,53,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,5,22,1,0.0166
2,2,4,213,2,975,285.76,68,1,1,1,1,1,1,3,7.2,22.0,109,0,0,0,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,2,14,0,0.0153
3,4,2,216,2,646,367.94,70,0,0,2,1,2,1,2,7.4,11.0,54,0,0,2,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,4,20,0,0.0173
3,4,4,250,0,1666,331.05,63,1,1,3,1,3,3,3,6.7,8.0,99,0,0,0,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,4,23,0,0.0156
1,6,2,255,1,821,405.98,56,0,2,3,3,1,2,1,6.0,30.0,99,0,1,0,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,6,4,1,0.0155
0,3,0,331,2,1246,380.9,26,0,2,0,1,0,1,3,6.3,27.0,112,0,0,1,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,20,1,0.0158
0,1,4,96,2,801,671.86,39,0,1,0,1,1,3,0,5.5,20.0,51,0,1,2,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,1,11,0,0.0167
2,7,7,87,2,1303,454.22,39,0,1,0,1,0,1,1,7.2,2.0,36,0,0,2,63,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,2,15,0,0.0153
3,7,1,381,2,1230,467.4,53,1,2,2,0,0,1,1,8.6,12.0,44,0,1,2,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,6,0,1,0.015
1,7,7,78,1,979,362.62,21,1,2,1,2,2,1,1,7.6,19.0,9,0,0,1,63,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,1,8,0,0.0153
4,2,5,104,1,497,441.06,61,1,2,3,1,2,2,1,6.2,12.0,66,0,0,2,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,2,18,0,0.0173
0,1,1,246,2,999,276.49,30,1,2,3,2,0,0,3,7.7,30.0,113,0,0,0,9,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,1,7,0,0.015
1,2,7,160,2,1742,245.38,69,0,2,1,1,2,1,0,9.3,16.0,70,0,0,2,23,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,6,15,1,0.0127
4,2,7,148,2,1735,471.27,18,0,0,2,3,0,1,0,8.6,8.0,35,0,1,1,23,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,2,3,0,0.0127
2,2,6,229,2,1006,507.62,51,0,2,2,3,0,3,2,6.6,1.0,23,0,0,1,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,15,1,0.016
0,0,0,237,2,999,381.28,55,1,0,3,0,1,1,0,7.1,7.0,13,0,0,0,0,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,6,6,1,0.0135
3,0,2,192,2,1126,276.17,37,1,2,2,3,1,3,2,6.1,5.0,75,0,0,1,2,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,1,4,0,0.0162
2,0,5,126,2,830,425.16,27,1,2,3,1,0,1,0,10.0,5.0,90,0,0,0,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,4,18,0,0.0169
2,0,5,162,0,799,600.18,37,1,2,1,3,0,1,3,4.2,7.0,33,0,0,2,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,1,16,0,0.0169
